"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",1,"Viacheslav Borshchev (155.8) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",2,"Matheus Camilo (155.8) BETTING PREVIEW | SCOUTING REPORT | ODDS: Camilo (-174), Borshchev (+136) Round 1 Keith Peterson is the referee.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",3,"Both fighters tentative in the early going, looking for openings.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",4,"A left hand gets through for Camilo.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",5,"Borshchev probes with low kicks .",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",6,"Camilo fires off another left hook, but it's not clean.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",7,"Borshchev lands a body kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",8,"A left hook lands for Camilo, and Borshchev answers with a stiff jab.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",9,"Camilo shoots and takes his foe down near the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",10,"Borshchev hustles to his feet with Camilo attached.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",11,"Borshchev shucks his foe off and they're back at range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",12,"Camilo lands a left to the head and a left hook to the body.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",13,"Borshchev goes back to the body kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",14,"Camilo connects with a pair of straight punches at range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
"Viacheslav Borshchev (155.8) vs. Matheus Camilo (155.8)",15,"The Brazilian blocks a high kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC322-dellamaddalena-makhachev-15-11-2025"
