"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",1,"Melissa Croden (136) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",2,"Tainara Lisboa (135.5) BETTING PREVIEW | SCOUTING REPORT | ODDS: Odds: Lisboa (-125); Croden (+105) Round 1 For the past two years, the UFC has shipped up to Canada twice.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",3,"This is the latter trip, a Fight Night in Vancouver, and it is a bit of a mixed bag.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",4,"The final seven (with an asterisk) fights on the lineup will feature a Canadian against a foreign adversary, as is the custom for the promotion as of late to set up a plethora of local competitors against those from another country.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",5,"Recently, the home country fighters have fared well, but the numbers may not be on their side tonight.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",6,"Of the 26 athletes plying their trades tonight, 16 of them lost their last bout while four are on losing streaks.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",7,"Twelve combatants hold UFC records of .500 or lower, although there are a pair of newcomers to the promotion on the billing including one in the curtain jerker here.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",8,"At 135 pounds, ""Scare"" Croden (6-2, 0-0 UFC)âas far as name-based nicknames go, this is a good oneâmakes her first walk to the cage on home soil against Brazil's Lisboa (7-3, 2-1 UFC).",FALSE,FALSE,0,0.00669285092428486,"strong_anchor","gate_not_started",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",9,"The two ladies will be joined in the cage by referee John Cooper, who steps back as the two clap hands together.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","UFC-deridder-allen-18-10-2025"
"Melissa Croden (136) vs. Tainara Lisboa (135.5)",10,"It's showtime. (function (v,i) { let screenWidth = i.innerWidth; if (screenWidth <= 400) { document.getElementById('adViAi').style.display = 'none'; return; } var scp = v.createElement('script'), config = { ChannelID: '0nqr3w5ff', AdUnitType: '2', PublisherID: '256607409443141', PlacementID: 'pltU2JIgmaTXI9XW18z', DivID: '', IAB_Category: 'IAB17', Keywords: '', Language: 'en-us', BG_Color: '', Text_Color: '', Font: '', FontSize: '', }; scp.src='https://s.vi-serve.com/tagLoader.js'; scp.type = 'text/javascript'; scp.async = true; scp.onload = function() { i[btoa('video intelligence start')].init(config); }; (v.getElementsByTagName('head')[0] || v.documentElement.appendChild(v.createElement('head'))).appendChild(scp); })(document, window); Advertisement After a brief feeling-out process, the Canadian starts work on the leg of the ""Thai Panther.""",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","UFC-deridder-allen-18-10-2025"
